Season,TeamID,OrdinalRank_mean,OrdinalRank_min,OrdinalRank_max,id
2013,1186,296.6699629171817,148,344,20131186
2013,1187,141.38071693448703,60,280,20131187
2013,1188,288.34363411619285,150,343,20131188
2013,1189,175.69221260815823,81,308,20131189
2013,1190,287.8355995055624,157,342,20131190
2013,1191,117.04697156983931,56,276,20131191
2013,1192,297.35105067985165,82,346,20131192
2013,1193,147.96662546353522,76,280,20131193
2013,1194,232.04944375772558,127,323,20131194
2013,1195,130.11742892459827,40,236,20131195
2013,1196,5.980769230769231,1,50,20131196
2013,1197,326.89740420271943,257,345,20131197
2013,1198,190.2929542645241,57,332,20131198
2013,1199,83.51042944785276,12,269,20131199
2013,1200,255.36217552533992,101,345,20131200
2013,1201,162.23485784919654,59,306,20131201
2013,1202,327.58467243510506,198,347,20131202
2013,1203,140.90605686032137,65,311,20131203
2013,1204,269.7601977750309,147,336,20131204
2013,1205,193.04697156983931,78,312,20131205
2013,1206,123.9690976514215,36,212,20131206
2013,1207,25.61111111111111,1,75,20131207
2013,1208,141.59579728059333,58,293,20131208
2013,1209,202.88998763906056,64,310,20131209
2013,1210,92.72682323856613,26,182,20131210
2013,1211,7.9400452488687785,1,37,20131211
2013,1212,343.60444993819533,68,347,20131212
2013,1214,288.15451174289245,166,346,20131214
2013,1216,207.64894932014832,99,318,20131216
2013,1217,108.12237330037082,33,302,20131217
2013,1218,179.16934487021013,53,290,20131218
2013,1219,231.2150803461063,60,314,20131219
2013,1220,298.97404202719406,179,340,20131220
2013,1221,224.01112484548827,150,286,20131221
2013,1222,168.168108776267,64,319,20131222
2013,1223,319.9406674907293,216,346,20131223
2013,1224,320.51174289245984,169,347,20131224
2013,1225,191.35846724351052,88,306,20131225
2013,1226,320.93325092707045,224,347,20131226
2013,1227,141.6823238566131,20,290,20131227
2013,1228,35.134433962264154,2,93,20131228
2013,1229,79.26296296296296,21,165,20131229
2013,1231,4.748868778280543,1,30,20131231
2013,1232,93.52345679012346,22,259,20131232
2013,1233,114.20395550061805,36,261,20131233
2013,1234,52.91368680641184,15,123,20131234
2013,1235,44.70681265206812,12,217,20131235
2013,1236,261.7132262051916,150,325,20131236
2013,1237,307.11001236093944,168,341,20131237
2013,1238,318.0964153275649,100,346,20131238
2013,1239,268.8034610630408,167,329,20131239
2013,1240,179.04697156983931,59,308,20131240
2013,1241,202.96662546353522,117,333,20131241
2013,1242,6.57579185520362,1,41,20131242
2013,1243,29.825028968713788,8,134,20131243
2013,1244,333.89369592088997,267,347,20131244
2013,1245,142.7626699629172,71,212,20131245
2013,1246,37.14642857142857,1,118,20131246
2013,1247,59.10246913580247,20,206,20131247
2013,1248,229.58096415327566,102,343,20131248
2013,1249,322.84548825710755,106,346,20131249
2013,1250,86.7849196538937,27,208,20131250
2013,1251,307.68479604449936,179,347,20131251
2013,1252,255.42892459826948,97,331,20131252
2013,1253,144.0716934487021,36,309,20131253
2013,1254,210.40914709517924,98,343,20131254
2013,1255,337.05438813349815,116,347,20131255
2013,1256,72.94736842105263,11,241,20131256
2013,1257,6.070135746606335,1,27,20131257
2013,1258,215.06674907292955,115,303,20131258
2013,1259,123.14215080346106,40,207,20131259
2013,1260,172.9814585908529,80,315,20131260
2013,1261,89.97290640394088,4,195,20131261
2013,1263,275.88875154511743,197,337,20131263
2013,1264,223.41903584672434,89,314,20131264
2013,1265,258.69592088998763,150,338,20131265
2013,1266,31.240610328638496,7,114,20131266
2013,1267,192.114956736712,79,312,20131267
2013,1268,51.89756097560976,17,151,20131268
2013,1269,87.99011124845488,27,252,20131269
2013,1270,250.41656365883807,44,336,20131270
2013,1271,340.34363411619285,185,347,20131271
2013,1272,36.50058892815076,2,180,20131272
2013,1273,156.65883807169345,63,278,20131273
2013,1274,20.012925969447707,1,146,20131274
2013,1275,235.0679851668727,88,326,20131275
2013,1276,6.200226244343892,1,34,20131276
2013,1277,17.66289592760181,2,108,20131277
2013,1278,18.226744186046513,3,88,20131278
2013,1279,36.9015606242497,4,214,20131279
2013,1280,224.63164400494438,61,334,20131280
2013,1281,29.023174971031285,4,76,20131281
2013,1282,294.9641532756489,138,347,20131282
2013,1283,235.22867737948084,93,345,20131283
2013,1284,270.60568603213846,117,331,20131284
2013,1285,135.6567901234568,36,288,20131285
2013,1286,287.5179233621755,155,345,20131286
2013,1287,199.86155747836835,119,269,20131287
2013,1288,255.33745364647714,136,324,20131288
2013,1290,323.4548825710754,47,346,20131290
2013,1291,223.30037082818293,75,329,20131291
2013,1292,44.443361753958584,7,208,20131292
2013,1293,90.97426470588235,14,231,20131293
2013,1294,279.69962917181704,102,343,20131294
2013,1295,85.30655129789864,24,235,20131295
2013,1296,311.47589616810876,150,346,20131296
2013,1297,272.04993429697765,121,347,20131297
2013,1298,294.2175525339926,142,344,20131298
2013,1299,245.95550061804698,149,338,20131299
2013,1300,172.36341161928306,77,335,20131300
2013,1301,26.895712630359213,5,79,20131301
2013,1303,313.88257107540176,73,346,20131303
2013,1304,119.52657601977751,30,235,20131304
2013,1305,151.87268232385662,56,312,20131305
2013,1306,276.64400494437575,131,335,20131306
2013,1307,20.80593607305936,1,64,20131307
2013,1308,105.39925834363412,36,242,20131308
2013,1309,329.1137800252844,196,346,20131309
2013,1310,156.40049443757727,92,296,20131310
2013,1311,288.98640296662546,68,346,20131311
2013,1312,258.8912237330037,123,338,20131312
2013,1313,204.62175525339927,109,303,20131313
2013,1314,36.36611374407583,2,83,20131314
2013,1315,274.16316440049445,89,347,20131315
2013,1316,234.0778739184178,138,319,20131316
2013,1317,235.98269468479606,101,310,20131317
2013,1318,155.01730531520394,68,249,20131318
2013,1319,270.3609394313968,55,339,20131319
2013,1320,87.93588162762022,40,242,20131320
2013,1321,94.98887515451175,11,234,20131321
2013,1322,132.2867737948084,25,265,20131322
2013,1323,29.716247139588102,5,77,20131323
2013,1324,189.03831891223734,84,296,20131324
2013,1325,79.7487684729064,17,210,20131325
2013,1326,13.718325791855204,1,56,20131326
2013,1328,47.927872860635695,11,144,20131328
2013,1329,25.98041474654378,3,213,20131329
2013,1330,287.59332509270706,118,347,20131330
2013,1331,139.5327564894932,72,231,20131331
2013,1332,32.971797884841365,5,117,20131332
2013,1333,110.27317676143387,30,221,20131333
2013,1334,132.37824474660073,44,310,20131334
2013,1335,275.89369592088997,120,347,20131335
2013,1336,168.32014833127317,65,280,20131336
2013,1337,201.5105067985167,79,296,20131337
2013,1338,21.38362573099415,4,86,20131338
2013,1339,239.94190358467245,130,319,20131339
2013,1340,292.1001236093943,105,346,20131340
2013,1341,304.6588380716934,143,342,20131341
2013,1342,334.37577255871446,144,347,20131342
2013,1343,129.33745364647714,51,301,20131343
2013,1344,88.45117428924598,15,217,20131344
2013,1345,101.24474660074165,33,264,20131345
2013,1346,214.52286773794808,88,324,20131346
2013,1347,282.2175525339926,138,344,20131347
2013,1348,187.66131025957972,65,313,20131348
2013,1349,299.9678615574784,133,346,20131349
2013,1350,94.39678615574783,38,195,20131350
2013,1351,175.25339925834362,94,299,20131351
2013,1352,144.44128553770088,71,264,20131352
2013,1353,95.35352286773795,28,227,20131353
2013,1354,330.2496909765142,95,347,20131354
2013,1355,109.15698393077874,37,314,20131355
2013,1356,182.78368355995056,52,312,20131356
2013,1357,262.7478368355995,157,346,20131357
2013,1358,230.8133498145859,121,312,20131358
2013,1359,295.00494437577254,173,346,20131359
2013,1360,188.92707045735474,92,310,20131360
2013,1361,31.782258064516128,10,112,20131361
2013,1362,149.74783683559951,36,275,20131362
2013,1363,235.01977750309024,80,341,20131363
2013,1364,204.73671199011125,45,304,20131364
2013,1365,89.88024691358025,23,324,20131365
2013,1366,190.48702101359703,62,274,20131366
2013,1367,212.41656365883807,102,318,20131367
2013,1368,282.6143386897404,187,346,20131368
2013,1369,221.89493201483313,125,301,20131369
2013,1370,251.33250927070458,149,322,20131370
2013,1371,97.6415327564895,38,250,20131371
2013,1372,72.69533169533169,1,226,20131372
2013,1373,293.0729295426452,193,346,20131373
2013,1374,164.9752781211372,29,236,20131374
2013,1375,181.2716049382716,8,301,20131375
2013,1376,171.59579728059333,56,273,20131376
2013,1377,255.91841779975277,153,330,20131377
2013,1378,114.54264524103831,42,252,20131378
2013,1379,65.41800246609125,12,177,20131379
2013,1380,186.50061804697157,76,333,20131380
2013,1381,297.36835599505565,206,347,20131381
2013,1382,126.16563658838072,51,204,20131382
2013,1383,228.72682323856614,92,302,20131383
2013,1384,329.61186650185414,173,347,20131384
2013,1385,85.23733003708281,28,186,20131385
2013,1386,78.10837438423646,12,148,20131386
2013,1387,42.390361445783135,8,161,20131387
2013,1388,45.012091898428054,8,137,20131388
2013,1389,265.7379480840544,134,325,20131389
2013,1390,58.8128078817734,11,114,20131390
2013,1391,249.85414091470952,136,334,20131391
2013,1392,94.18788627935723,17,202,20131392
2013,1393,9.319004524886878,1,36,20131393
2013,1394,321.2781211372064,208,347,20131394
2013,1395,212.32014833127317,74,315,20131395
2013,1396,51.50671550671551,8,154,20131396
2013,1397,71.15006150061501,28,145,20131397
2013,1398,172.65265760197775,91,293,20131398
2013,1399,260.7515451174289,99,335,20131399
2013,1400,103.92619926199262,22,288,20131400
2013,1401,80.05562422744129,7,284,20131401
2013,1402,270.15822002472186,128,330,20131402
2013,1403,203.7194066749073,76,313,20131403
2013,1404,321.79357231149567,153,346,20131404
2013,1405,195.11742892459827,100,316,20131405
2013,1406,201.02966625463534,117,342,20131406
2013,1407,265.5859085290482,83,325,20131407
2013,1408,142.1372064276885,73,270,20131408
2013,1409,155.3176761433869,62,268,20131409
2013,1410,301.5945611866502,210,345,20131410
2013,1411,220.11124845488257,76,338,20131411
2013,1412,160.70580964153277,67,248,20131412
2013,1413,218.61186650185414,28,339,20131413
2013,1414,164.35723114956735,82,284,20131414
2013,1415,312.29171817058096,223,344,20131415
2013,1416,96.74289245982695,24,182,20131416
2013,1417,41.34004739336493,4,181,20131417
2013,1418,229.82447466007417,74,326,20131418
2013,1419,310.41584158415844,156,344,20131419
2013,1420,317.13473423980224,220,347,20131420
2013,1421,191.45859085290482,72,334,20131421
2013,1422,297.91347342398024,75,347,20131422
2013,1423,268.35105067985165,130,342,20131423
2013,1424,27.78680800942285,3,72,20131424
2013,1425,120.37577255871446,45,303,20131425
2013,1426,146.04573547589618,72,301,20131426
2013,1427,268.6254635352287,97,341,20131427
2013,1428,140.09765142150803,38,317,20131428
2013,1429,99.97163995067818,32,283,20131429
2013,1430,276.0497512437811,102,337,20131430
2013,1431,113.46353522867737,53,307,20131431
2013,1433,24.90035587188612,8,97,20131433
2013,1434,84.16543209876544,28,173,20131434
2013,1435,136.6823238566131,12,308,20131435
2013,1436,137.16069221260815,47,263,20131436
2013,1437,77.98273736128236,25,262,20131437
2013,1438,57.90786240786241,2,205,20131438
2013,1439,123.14039408866995,9,259,20131439
2013,1440,277.7725587144623,135,333,20131440
2013,1441,251.69592088998763,134,327,20131441
2013,1442,137.38813349814586,62,273,20131442
2013,1443,159.3238566131026,61,231,20131443
2013,1444,141.04449938195302,55,266,20131444
2013,1447,173.96909765142152,85,293,20131447
2013,1448,145.7292954264524,67,282,20131448
2013,1449,79.34734239802225,14,198,20131449
2013,1450,123.45859085290482,48,257,20131450
2013,1451,107.33127317676143,25,347,20131451
2013,1452,109.04691358024691,30,212,20131452
2013,1453,158.52163164400494,74,310,20131453
2013,1454,290.67243510506796,110,343,20131454
2013,1455,27.44589774078478,5,83,20131455
2013,1456,222.99876390605687,90,306,20131456
2013,1457,261.389369592089,125,347,20131457
2013,1458,30.787158145065398,4,143,20131458
2013,1459,233.46229913473425,92,333,20131459
2013,1460,136.91470951792337,64,253,20131460
2013,1461,61.07627118644068,4,214,20131461
2013,1462,82.72716049382716,20,157,20131462
2013,1463,232.5142150803461,120,331,20131463
2013,1464,172.77038895859474,57,312,20131464
2014,1101,331.86100386100384,103,351,20141101
2014,1102,225.6767554479419,85,339,20141102
2014,1103,111.51573849878935,43,216,20141103
2014,1104,100.80508474576271,34,211,20141104
2014,1105,305.7154963680387,201,345,20141105
2014,1106,269.79418886198545,103,347,20141106
2014,1107,201.09806295399517,82,285,20141107
2014,1108,321.2602905569007,103,351,20141108
2014,1110,171.56884057971016,40,346,20141110
2014,1111,321.7191283292978,190,351,20141111
2014,1112,3.604212860310421,1,76,20141112
2014,1113,41.44497607655502,19,106,20141113
2014,1114,227.96489104116222,130,327,20141114
2014,1115,305.66101694915255,174,348,20141115
2014,1116,45.70361445783133,6,108,20141116
2014,1117,159.99878934624698,91,293,20141117
2014,1119,247.55326876513317,159,349,20141119
2014,1120,146.16707021791768,75,300,20141120
2014,1122,287.7397094430993,192,335,20141122
2014,1123,286.2820823244552,91,340,20141123
2014,1124,34.787913340935006,3,95,20141124
2014,1125,96.72376357056694,9,180,20141125
2014,1126,338.8365617433414,232,351,20141126
2014,1127,334.03026634382564,246,350,20141127
2014,1129,61.14131736526946,12,117,20141129
2014,1130,169.98910411622276,39,295,20141130
2014,1131,119.84382566585957,54,186,20141131
2014,1132,194.4600484261501,83,322,20141132
2014,1133,208.36682808716708,55,287,20141133
2014,1135,188.83414043583534,57,293,20141135
2014,1136,168.20096852300242,64,270,20141136
2014,1137,161.64285714285714,50,286,20141137
2014,1138,140.1864406779661,55,308,20141138
2014,1139,85.28692493946731,14,200,20141139
2014,1140,47.62515114873035,6,124,20141140
2014,1141,268.6949152542373,163,321,20141141
2014,1142,190.5677966101695,83,288,20141142
2014,1143,51.39856801909308,18,137,20141143
2014,1144,301.044794188862,146,344,20141144
2014,1145,139.14891041162227,66,323,20141145
2014,1146,328.0169491525424,262,350,20141146
2014,1148,307.4200968523002,213,351,20141148
2014,1149,224.97094430992735,37,342,20141149
2014,1150,128.06490384615384,26,250,20141150
2014,1151,267.89467312348665,123,346,20141151
2014,1152,267.46731234866826,79,327,20141152
2014,1153,24.991990846681922,5,96,20141153
2014,1154,341.0726392251816,244,351,20141154
2014,1155,62.12832929782083,17,152,20141155
2014,1156,113.74818401937046,40,259,20141156
2014,1157,219.15254237288136,120,299,20141157
2014,1158,202.05269607843138,96,316,20141158
2014,1159,211.23486682808718,77,313,20141159
2014,1160,36.73892773892774,5,107,20141160
2014,1161,123.22881355932203,21,214,20141161
2014,1162,141.1319612590799,66,280,20141162
2014,1163,26.517977528089887,1,71,20141163
2014,1164,278.85714285714283,115,326,20141164
2014,1165,336.3474576271187,212,351,20141165
2014,1166,15.659840728100114,1,118,20141166
2014,1167,233.74697336561744,65,325,20141167
2014,1168,249.55811138014528,136,335,20141168
2014,1169,248.28087167070217,159,326,20141169
2014,1170,280.77602905569006,180,344,20141170
2014,1171,242.89709443099272,96,339,20141171
2014,1172,164.28934624697337,58,297,20141172
2014,1173,54.136854741896755,7,109,20141173
2014,1174,103.1682808716707,30,239,20141174
2014,1175,313.77481840193707,99,350,20141175
2014,1176,145.39830508474577,41,314,20141176
2014,1177,139.99394673123487,78,262,20141177
2014,1178,190.8050847457627,81,267,20141178
2014,1179,135.40193704600483,23,231,20141179
2014,1180,118.68765133171912,33,237,20141180
2014,1181,14.015521064301552,1,84,20141181
2014,1182,193.9600484261501,95,338,20141182
2014,1183,300.0484261501211,166,337,20141183
2014,1184,136.86924939467312,57,212,20141184
2014,1185,118.04358353510897,38,264,20141185
2014,1186,226.51210653753026,71,323,20141186
2014,1187,185.0774818401937,49,272,20141187
2014,1188,307.1489104116223,195,347,20141188
2014,1189,176.87046004842614,56,319,20141189
2014,1190,228.08958837772397,137,338,20141190
2014,1191,192.69249394673125,28,268,20141191
2014,1192,294.544794188862,101,350,20141192
2014,1193,277.4830508474576,120,348,20141193
2014,1194,248.8232445520581,165,335,20141194
2014,1195,188.77966101694915,54,313,20141195
2014,1196,11.246119733924612,1,58,20141196
2014,1197,299.8329297820823,230,351,20141197
2014,1198,225.44794188861985,107,308,20141198
2014,1199,45.307875894988065,11,111,20141199
2014,1200,197.6271186440678,37,288,20141200
2014,1201,139.54721549636804,57,246,20141201
2014,1202,323.0181598062954,219,350,20141202
2014,1203,45.748517200474495,9,159,20141203
2014,1204,291.0242130750605,180,344,20141204
2014,1205,241.84624697336562,159,322,20141205
2014,1206,154.84382566585955,50,275,20141206
2014,1207,52.06884057971015,6,138,20141207
2014,1208,123.7738814993954,35,330,20141208
2014,1209,128.51694915254237,38,330,20141209
2014,1210,116.48910411622276,44,206,20141210
2014,1211,21.543307086614174,1,55,20141211
2014,1212,344.9261992619926,80,351,20141212
2014,1213,248.6946847960445,149,350,20141213
2014,1214,223.9915254237288,123,316,20141214
2014,1216,252.41525423728814,169,338,20141216
2014,1217,43.16213017751479,8,104,20141217
2014,1218,113.36198547215497,54,210,20141218
2014,1219,257.0181598062954,149,325,20141219
2014,1220,272.49878934624695,96,336,20141220
2014,1221,172.38014527845036,89,286,20141221
2014,1222,152.96246973365618,56,265,20141222
2014,1223,325.3777239709443,79,350,20141223
2014,1224,336.680387409201,270,349,20141224
2014,1225,245.93825665859563,143,323,20141225
2014,1226,258.1089588377724,123,343,20141226
2014,1227,276.2881355932203,164,343,20141227
2014,1228,59.86293206197855,8,120,20141228
2014,1229,144.75302663438256,85,236,20141229
2014,1230,252.68992248062017,17,351,20141230
2014,1231,57.16627078384798,3,166,20141231
2014,1232,82.75816203143894,27,185,20141232
2014,1233,109.0774818401937,45,250,20141233
2014,1234,18.483652762119505,1,76,20141234
2014,1235,13.620958751393534,1,66,20141235
2014,1236,149.48062953995156,44,276,20141236
2014,1237,315.3753026634383,148,350,20141237
2014,1238,267.7215496368039,109,343,20141238
2014,1239,296.1537530266344,223,341,20141239
2014,1240,300.6949152542373,173,349,20141240
2014,1241,248.14648910411623,151,326,20141241
2014,1242,8.04888888888889,1,62,20141242
2014,1243,54.226190476190474,13,273,20141243
2014,1244,331.2881355932203,76,351,20141244
2014,1245,153.92978208232446,48,227,20141245
2014,1246,20.905133928571427,1,73,20141246
2014,1247,112.60532687651332,38,245,20141247
2014,1248,257.76513317191285,101,340,20141248
2014,1249,339.95641646489105,279,351,20141249
2014,1250,211.25423728813558,116,288,20141250
2014,1251,283.2881355932203,195,348,20141251
2014,1252,256.73365617433416,188,332,20141252
2014,1253,178.97457627118644,94,330,20141253
2014,1254,282.4043583535109,130,342,20141254
2014,1255,333.66585956416463,199,351,20141255
2014,1256,54.53781512605042,14,178,20141256
2014,1257,13.298226164079823,1,192,20141257
2014,1258,166.8765133171913,48,303,20141258
2014,1259,255.15133171912834,81,335,20141259
2014,1260,250.9370460048426,108,317,20141260
2014,1261,57.436602870813395,11,137,20141261
2014,1262,319.71693448702104,135,351,20141262
2014,1263,333.39709443099275,146,351,20141263
2014,1264,86.81598062953995,14,196,20141264
2014,1265,252.69733656174333,144,349,20141265
2014,1266,65.15457788347206,11,144,20141266
2014,1267,234.25786924939467,120,322,20141267
2014,1268,73.5496368038741,29,208,20141268
2014,1269,27.03214695752009,1,82,20141269
2014,1270,298.52542372881356,83,349,20141270
2014,1271,338.0133171912833,195,351,20141271
2014,1272,29.3615127919911,2,172,20141272
2014,1273,92.45157384987894,27,223,20141273
2014,1274,100.03510895883777,10,215,20141274
2014,1275,218.10774818401936,91,347,20141275
2014,1276,22.40610859728507,3,149,20141276
2014,1277,10.352549889135256,1,34,20141277
2014,1278,44.48913043478261,5,96,20141278
2014,1279,69.29759036144578,25,203,20141279
2014,1280,172.22397094430994,61,293,20141280
2014,1281,42.625437572928824,5,110,20141281
2014,1282,266.48789346246974,118,349,20141282
2014,1283,121.07384987893462,40,210,20141283
2014,1284,252.15012106537532,137,330,20141284
2014,1285,200.76634382566587,63,310,20141285
2014,1286,271.58088235294116,190,344,20141286
2014,1287,156.7430303030303,65,279,20141287
2014,1288,241.27360774818402,160,332,20141288
2014,1290,331.4370460048426,86,351,20141290
2014,1291,246.34261501210653,139,341,20141291
2014,1292,102.00120918984281,30,209,20141292
2014,1293,188.57627118644066,94,324,20141293
2014,1294,169.87893462469734,42,296,20141294
2014,1295,75.32082324455206,20,197,20141295
2014,1296,226.1682808716707,88,343,20141296
2014,1297,290.01100244498775,169,348,20141297
2014,1298,300.03874092009687,159,340,20141298
2014,1299,311.863196125908,185,345,20141299
2014,1300,118.21807228915662,26,287,20141300
2014,1301,72.96004842615012,22,173,20141301
2014,1303,158.11858190709046,49,308,20141303
2014,1304,78.57349397590362,17,189,20141304
2014,1305,155.0133171912833,72,271,20141305
2014,1306,322.0774818401937,170,351,20141306
2014,1307,34.60556844547564,7,97,20141307
2014,1308,76.51632406287787,30,155,20141308
2014,1309,280.4055690072639,54,350,20141309
2014,1310,280.1077481840194,141,343,20141310
2014,1311,289.70338983050846,190,349,20141311
2014,1312,296.57869249394673,166,346,20141312
2014,1313,238.9769975786925,139,337,20141313
2014,1314,31.53014789533561,1,106,20141314
2014,1315,234.06174334140437,41,316,20141315
2014,1316,235.9455205811138,163,312,20141316
2014,1317,202.98910411622276,75,303,20141317
2014,1318,207.6997578692494,69,300,20141318
2014,1319,257.1731234866828,95,324,20141319
2014,1320,111.32445520581113,48,209,20141320
2014,1321,127.6864406779661,62,220,20141321
2014,1322,206.38619854721549,71,315,20141322
2014,1323,80.09069212410502,19,237,20141323
2014,1324,190.62953995157386,80,309,20141324
2014,1325,84.8547215496368,22,184,20141325
2014,1326,13.357461024498887,1,50,20141326
2014,1328,32.283547257876315,10,88,20141328
2014,1329,18.16628959276018,1,64,20141329
2014,1330,193.5677966101695,88,329,20141330
2014,1331,169.5956416464891,66,280,20141331
2014,1332,26.72374429223744,1,63,20141332
2014,1333,106.22518159806296,63,322,20141333
2014,1334,114.772397094431,9,215,20141334
2014,1335,260.59322033898303,105,340,20141335
2014,1336,94.42493946731234,25,156,20141336
2014,1337,153.47457627118644,74,295,20141337
2014,1338,19.42258440046566,1,57,20141338
2014,1339,127.70823244552058,51,248,20141339
2014,1340,264.94673123486683,108,343,20141340
2014,1341,316.0629539951574,96,350,20141341
2014,1342,345.0986601705238,303,351,20141342
2014,1343,97.61985472154964,20,217,20141343
2014,1344,58.98550724637681,23,120,20141344
2014,1345,90.9273607748184,32,195,20141345
2014,1346,142.56053268765135,67,234,20141346
2014,1347,229.7082324455206,96,329,20141347
2014,1348,161.38498789346247,93,294,20141348
2014,1349,285.4866828087167,192,348,20141349
2014,1350,79.20581113801452,30,175,20141350
2014,1351,196.3038740920097,104,338,20141351
2014,1352,178.83535108958839,89,290,20141352
2014,1353,187.57506053268764,81,284,20141353
2014,1354,327.8087167070218,83,350,20141354
2014,1355,174.48789346246974,78,316,20141355
2014,1356,221.13438256658597,104,343,20141356
2014,1357,315.3438256658596,209,351,20141357
2014,1358,172.47094430992735,77,274,20141358
2014,1359,312.7009685230024,225,348,20141359
2014,1360,148.63438256658597,64,257,20141360
2014,1361,22.280405405405407,2,148,20141361
2014,1362,118.86077481840194,35,267,20141362
2014,1363,270.46973365617436,146,347,20141363
2014,1364,91.50363196125907,23,297,20141364
2014,1365,182.02663438256658,58,337,20141365
2014,1366,301.42493946731236,193,351,20141366
2014,1367,182.7409200968523,86,276,20141367
2014,1368,280.6174334140436,90,336,20141368
2014,1369,215.21791767554478,69,286,20141369
2014,1370,223.35593220338984,92,305,20141370
2014,1371,106.37651331719128,46,339,20141371
2014,1372,82.40239520958085,4,198,20141372
2014,1373,220.9225181598063,139,331,20141373
2014,1374,46.95058823529412,14,216,20141374
2014,1375,223.4769975786925,57,321,20141375
2014,1376,134.69854721549638,38,274,20141376
2014,1377,246.3050847457627,176,340,20141377
2014,1378,161.39830508474577,63,256,20141378
2014,1379,58.44086021505376,16,166,20141379
2014,1380,205.68523002421307,92,349,20141380
2014,1381,342.9043583535109,159,351,20141381
2014,1382,101.65496368038741,54,265,20141382
2014,1383,189.77481840193704,78,313,20141383
2014,1384,316.0835351089588,263,347,20141384
2014,1385,59.792270531400966,15,139,20141385
2014,1386,72.40722891566266,23,208,20141386
2014,1387,26.93004587155963,4,70,20141387
2014,1388,50.32814371257485,2,120,20141388
2014,1389,259.99757869249396,178,345,20141389
2014,1390,46.91051995163241,12,111,20141390
2014,1391,323.318401937046,220,351,20141391
2014,1392,143.2772397094431,52,222,20141392
2014,1393,8.868070953436806,1,56,20141393
2014,1394,262.6416464891041,168,347,20141394
2014,1395,188.25060532687652,51,326,20141395
2014,1396,149.88256658595643,28,277,20141396
2014,1397,46.11363636363637,6,104,20141397
2014,1398,310.85714285714283,168,350,20141398
2014,1399,252.5326876513317,158,328,20141399
2014,1400,39.694477085781436,10,111,20141400
2014,1401,108.4322033898305,16,224,20141401
2014,1402,277.7845036319613,181,349,20141402
2014,1403,106.10532687651332,54,221,20141403
2014,1404,321.24818401937046,244,351,20141404
2014,1405,69.19785458879619,12,229,20141405
2014,1406,137.96493349455864,50,220,20141406
2014,1407,262.5230024213075,162,311,20141407
2014,1408,237.9588377723971,59,323,20141408
2014,1409,136.1136638452237,32,317,20141409
2014,1410,309.3728813559322,198,347,20141410
2014,1411,263.65133171912834,120,337,20141411
2014,1412,126.01452784503633,50,218,20141412
2014,1413,308.3123486682809,205,343,20141413
2014,1414,115.96489104116223,59,223,20141414
2014,1415,288.00242130750604,191,337,20141415
2014,1416,167.49878934624698,55,312,20141416
2014,1417,22.477116704805493,4,76,20141417
2014,1418,127.43099273607749,37,271,20141418
2014,1419,217.0726392251816,50,330,20141419
2014,1420,318.4278787878788,106,346,20141420
2014,1421,236.1598062953995,132,331,20141421
2014,1422,289.09200968523004,134,342,20141422
2014,1423,267.044794188862,84,325,20141423
2014,1424,84.6384522370012,30,215,20141424
2014,1425,134.00726392251815,67,250,20141425
2014,1426,217.55205811138015,144,310,20141426
2014,1427,310.4624697336562,171,351,20141427
2014,1428,60.883132530120484,9,255,20141428
2014,1429,92.136638452237,6,160,20141429
2014,1430,198.80992736077482,88,318,20141430
2014,1431,98.88983050847457,46,202,20141431
2014,1433,33.25,6,114,20141433
2014,1434,149.40677966101694,54,239,20141434
2014,1435,98.65980629539952,47,182,20141435
2014,1436,148.1271186440678,26,315,20141436
2014,1437,8.400224215246636,1,75,20141437
2014,1438,25.691685912240185,1,164,20141438
2014,1439,163.25302663438256,58,278,20141439
2014,1440,239.8728813559322,111,337,20141440
2014,1441,228.7094430992736,150,306,20141441
2014,1442,257.364406779661,131,338,20141442
2014,1443,151.28692493946733,83,284,20141443
2014,1444,134.66384522370012,44,289,20141444
2014,1447,215.94188861985472,99,322,20141447
2014,1448,91.08474576271186,41,177,20141448
2014,1449,107.97097944377268,40,245,20141449
2014,1450,154.10532687651332,70,265,20141450
2014,1451,170.48789346246974,62,342,20141451
2014,1452,72.20048309178743,20,250,20141452
2014,1453,69.45958986731002,18,213,20141453
2014,1454,159.37530266343825,60,307,20141454
2014,1455,10.465631929046562,1,46,20141455
2014,1456,167.74697336561744,91,294,20141456
2014,1457,218.3995157384988,60,304,20141457
2014,1458,9.019977802441732,1,40,20141458
2014,1459,226.07506053268764,104,347,20141459
2014,1460,176.4915254237288,49,345,20141460
2014,1461,100.7590799031477,51,162,20141461
2014,1462,45.68019093078759,12,126,20141462
2014,1463,186.89709443099272,102,292,20141463
2014,1464,176.6004842615012,29,260,20141464
2015,1101,316.9270440251572,224,351,20151101
2015,1102,203.0679245283019,102,286,20151102
2015,1103,112.93962264150943,52,181,20151103
2015,1104,63.449748743718594,22,130,20151104
2015,1105,332.6490566037736,257,349,20151105
2015,1106,247.95220125786165,75,322,20151106
2015,1107,154.89056603773585,52,302,20151107
2015,1108,343.14842767295596,202,351,20151108
2015,1110,168.3685534591195,74,256,20151110
2015,1111,279.75220125786166,195,338,20151111
2015,1112,7.155889145496536,1,44,20151112
2015,1113,82.02138364779874,24,190,20151113
2015,1114,252.40754716981132,137,323,20151114
2015,1115,318.7811320754717,191,345,20151115
2015,1116,26.339622641509433,6,70,20151116
