Season,DayNum,TeamID,OpponentID,FGM,Loc,Won,Score,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Team_Seed,Team,Team_Region,OpponentSeed,Opponents,Opponent_Region
2009,137,1281,1165,28,N,1,78,59,5,20,17,19,9,28,19,4,4,1,11,3,Missouri,Z,14,Cornell,Z
2009,137,1329,1397,30,N,1,77,53,7,21,10,13,8,23,13,12,5,0,19,8,Oklahoma St,W,9,Tennessee,W
2009,139,1338,1329,28,N,1,84,57,11,28,17,26,19,22,18,14,2,5,12,1,Pittsburgh,W,8,Oklahoma St,W
2009,137,1338,1190,24,N,1,72,55,7,19,17,23,9,38,16,18,5,3,16,1,Pittsburgh,W,16,ETSU,W
2009,143,1338,1462,22,N,1,60,65,4,15,12,19,18,26,9,9,9,3,13,1,Pittsburgh,W,4,Xavier,W
2009,137,1373,1326,24,N,1,74,72,6,24,20,28,23,30,13,22,9,3,18,9,Siena,Y,8,Ohio St,Y
2009,137,1393,1372,25,N,1,59,55,2,16,7,10,12,43,14,21,3,11,12,3,Syracuse,X,14,SF Austin,X
2009,137,1425,1130,27,N,1,72,51,4,9,14,19,11,24,19,13,7,6,18,10,USC,Y,7,Boston College,Y
2009,137,1458,1199,22,N,1,61,54,9,27,8,12,5,21,10,9,4,2,16,12,Wisconsin,W,5,Florida St,W
2009,139,1462,1458,18,N,1,60,46,6,14,18,26,7,30,12,14,4,5,20,4,Xavier,W,12,Wisconsin,W
2009,137,1462,1340,29,N,1,77,54,8,19,11,18,10,24,12,7,5,2,17,4,Xavier,W,13,Portland St,W
2010,134,1115,1457,17,N,1,61,44,6,16,21,28,10,29,12,10,3,7,16,16,Ark Pine Bluff,X,16,Winthrop,X
2010,137,1181,1115,24,N,1,73,47,6,13,19,28,13,28,12,14,5,4,12,1,Duke,X,16,Ark Pine Bluff,X
2010,136,1124,1358,26,N,1,68,59,5,20,11,17,8,39,18,14,8,2,18,3,Baylor,X,14,Sam Houston St,X
2010,138,1124,1330,28,N,1,76,54,8,20,12,17,11,19,15,13,8,6,19,3,Baylor,X,11,Old Dominion,X
2010,144,1124,1388,28,N,1,72,61,8,17,8,10,15,26,14,7,8,1,9,3,Baylor,X,10,St Mary's CA,X
2010,146,1181,1124,22,N,1,78,61,11,23,23,29,23,20,15,11,7,0,15,1,Duke,X,3,Baylor,X
2010,136,1139,1431,23,N,1,77,50,13,31,18,28,8,24,14,10,6,1,13,5,Butler,Z,12,UTEP,Z
2010,138,1139,1293,18,N,1,54,50,7,20,11,19,7,15,10,6,6,1,14,5,Butler,Z,13,Murray St,Z
2010,143,1139,1393,21,N,1,63,52,6,24,15,21,5,23,9,7,13,2,15,5,Butler,Z,1,Syracuse,Z
2010,145,1139,1243,21,N,1,63,46,7,15,14,20,12,29,9,20,7,1,16,5,Butler,Z,2,Kansas St,Z
2010,152,1139,1277,15,N,1,52,49,5,21,17,24,11,21,5,8,12,2,17,5,Butler,Z,5,Michigan St,Y
2010,154,1181,1139,23,N,1,61,52,5,17,10,16,11,26,12,12,5,7,14,1,Duke,X,5,Butler,Z
2010,136,1140,1196,32,N,1,99,65,10,23,25,32,10,23,11,12,12,2,17,7,BYU,Z,10,Florida,Z
2010,138,1243,1140,23,N,1,84,56,11,27,27,30,15,24,14,15,7,3,20,2,Kansas St,Z,7,BYU,Z
2010,136,1242,1250,38,N,1,90,69,9,21,5,10,14,27,17,14,10,11,18,1,Kansas,Y,16,Lehigh,Y
2010,144,1277,1320,19,N,1,59,44,7,19,14,19,6,26,15,10,8,3,19,5,Michigan St,Y,9,Northern Iowa,Y
2010,138,1320,1242,22,N,1,69,55,9,26,16,19,11,19,11,9,9,1,16,9,Northern Iowa,Y,1,Kansas,Y
2010,136,1243,1317,31,N,1,82,61,7,18,13,20,17,23,12,11,9,10,25,2,Kansas St,Z,15,North Texas,Z
2010,143,1243,1462,37,N,1,101,78,8,19,19,29,16,24,19,12,5,11,25,2,Kansas St,Z,6,Xavier,Z
2010,136,1246,1190,31,N,1,100,60,15,33,23,34,11,33,27,14,8,11,24,1,Kentucky,W,16,ETSU,W
2010,138,1246,1448,38,N,1,90,63,7,21,7,17,14,28,21,11,6,6,21,1,Kentucky,W,9,Wake Forest,W
2010,143,1246,1165,22,N,1,62,50,2,16,16,26,13,28,15,13,12,6,17,1,Kentucky,W,12,Cornell,W
2010,152,1181,1452,29,N,1,78,55,13,25,7,9,11,18,20,6,5,1,16,1,Duke,X,2,West Virginia,W
2010,145,1452,1246,20,N,1,73,52,10,23,23,34,10,26,14,12,5,6,22,2,West Virginia,W,1,Kentucky,W
2010,136,1293,1435,25,N,1,66,60,7,15,9,17,15,24,13,11,4,4,21,13,Murray St,Z,4,Vanderbilt,Z
2010,136,1307,1285,22,N,1,62,53,5,20,13,23,10,21,14,6,8,3,14,3,New Mexico,W,14,Montana,W
2010,143,1452,1449,26,N,1,69,65,4,15,13,17,23,26,14,23,11,4,15,2,West Virginia,W,11,Washington,W
2010,138,1449,1307,32,N,1,82,66,8,17,10,20,12,28,21,5,6,7,18,11,Washington,W,3,New Mexico,W
2010,136,1320,1424,20,N,1,69,45,9,19,20,23,13,22,11,16,7,2,16,9,Northern Iowa,Y,8,UNLV,Y
2010,136,1325,1207,32,N,1,97,55,13,23,20,26,8,18,15,12,6,3,18,14,Ohio,Y,3,Georgetown,Y
2010,146,1277,1397,24,N,1,70,52,6,18,16,21,13,14,12,11,8,8,20,5,Michigan St,Y,6,Tennessee,Y
2010,138,1397,1325,34,N,1,83,60,5,14,10,18,11,30,21,16,8,3,22,6,Tennessee,Y,14,Ohio,Y
2010,136,1330,1323,20,N,1,51,48,3,13,8,12,9,22,11,8,7,2,9,11,Old Dominion,X,6,Notre Dame,X
2010,136,1388,1350,26,N,1,80,53,8,19,20,28,19,21,11,13,5,3,15,10,St Mary's CA,X,7,Richmond,X
2010,138,1388,1437,24,N,1,75,48,7,19,20,26,6,27,6,12,2,3,12,10,St Mary's CA,X,2,Villanova,X
2010,136,1397,1361,20,N,1,62,52,8,17,14,18,13,19,10,11,3,3,19,6,Tennessee,Y,11,San Diego St,Y
2010,144,1397,1326,30,N,1,76,64,4,15,12,15,20,21,15,16,6,3,20,6,Tennessee,Y,2,Ohio St,Y
2010,136,1437,1352,18,N,1,73,51,6,22,31,40,11,18,9,16,13,10,19,2,Villanova,X,15,Robert Morris,X
2010,136,1448,1400,30,N,1,81,70,6,18,15,24,20,39,15,20,2,4,24,9,Wake Forest,W,8,Texas,W
2010,136,1449,1266,30,N,1,80,55,9,14,11,16,7,21,21,12,4,6,15,11,Washington,W,6,Marquette,W
2010,137,1143,1257,26,N,1,77,51,8,15,17,22,7,21,17,14,8,3,14,8,California,X,9,Louisville,X
2010,139,1181,1143,27,N,1,68,57,3,17,11,17,11,23,11,5,4,5,15,1,Duke,X,8,California,X
2010,137,1165,1396,27,N,1,78,48,9,23,15,19,10,20,10,11,7,2,12,12,Cornell,W,5,Temple,W
2010,139,1165,1458,33,N,1,87,54,8,15,13,16,9,20,14,8,8,1,14,12,Cornell,W,4,Wisconsin,W
2010,144,1181,1345,22,N,1,70,55,6,15,20,24,16,32,11,14,4,2,20,1,Duke,X,4,Purdue,X
2010,137,1210,1329,19,N,1,64,44,2,10,24,25,10,22,11,13,8,1,15,10,Georgia Tech,Y,7,Oklahoma St,Y
2010,139,1326,1210,25,N,1,75,51,8,21,17,23,7,22,17,18,8,3,17,2,Ohio St,Y,10,Georgia Tech,Y
2010,137,1211,1199,21,N,1,67,42,3,10,22,30,6,32,11,15,5,5,19,8,Gonzaga,Z,9,Florida St,Z
2010,139,1393,1211,29,N,1,87,53,12,25,17,23,8,30,17,15,4,2,17,1,Syracuse,Z,8,Gonzaga,Z
2010,137,1268,1222,32,N,1,89,68,4,17,21,25,17,33,18,10,2,4,20,4,Maryland,Y,13,Houston,Y
2010,139,1277,1268,32,N,1,85,58,10,18,11,14,13,29,18,19,3,5,19,5,Michigan St,Y,4,Maryland,Y
2010,137,1277,1308,20,N,1,70,53,7,19,23,33,14,26,16,9,5,4,22,5,Michigan St,Y,12,New Mexico St,Y
2010,137,1281,1155,30,N,1,86,58,5,17,21,29,9,21,21,9,15,3,16,10,Missouri,W,7,Clemson,W
2010,139,1452,1281,19,N,1,68,47,5,15,25,33,13,28,12,10,4,5,16,2,West Virginia,W,10,Missouri,W
2010,137,1326,1364,21,N,1,68,52,10,22,16,18,8,30,14,9,5,12,12,2,Ohio St,Y,15,UC Santa Barbara,Y
2010,137,1338,1324,30,N,1,89,56,4,12,25,36,9,29,18,15,10,1,26,3,Pittsburgh,Z,14,Oakland,Z
2010,139,1462,1338,24,N,1,71,50,8,16,15,23,5,26,9,7,4,3,16,6,Xavier,Z,3,Pittsburgh,Z
2010,137,1345,1373,27,N,1,72,59,5,17,13,19,6,32,21,14,8,7,14,4,Purdue,X,13,Siena,X
2010,139,1345,1401,26,N,1,63,63,6,17,5,6,5,34,11,12,12,6,18,4,Purdue,X,5,Texas A&M,X
2010,137,1393,1436,30,N,1,79,55,10,22,9,11,13,27,24,16,8,8,14,1,Syracuse,Z,16,Vermont,Z
2010,137,1401,1429,25,N,1,69,51,8,18,11,14,7,32,12,11,4,1,13,5,Texas A&M,X,12,Utah St,X
2010,137,1452,1288,24,N,1,77,58,4,15,25,31,14,35,20,9,7,4,16,2,West Virginia,W,15,Morgan St,W
2010,137,1458,1459,20,N,1,53,54,1,9,12,19,10,20,3,4,7,0,14,4,Wisconsin,W,13,Wofford,W
2010,137,1462,1278,23,N,1,65,67,7,20,12,19,20,30,15,6,6,3,16,6,Xavier,Z,11,Minnesota,Z
2011,134,1155,1412,26,N,1,70,50,4,13,14,16,4,25,17,12,10,2,12,12,Clemson,W,12,UAB,W
2011,138,1246,1452,24,N,1,71,50,6,18,17,24,9,25,12,10,1,6,19,4,Kentucky,W,5,West Virginia,W
2011,136,1452,1155,27,N,1,84,55,5,13,25,31,14,23,15,11,6,1,21,5,West Virginia,W,12,Clemson,W
2011,134,1421,1114,27,N,1,81,54,4,12,23,28,6,29,17,15,6,1,25,16,UNC Asheville,Y,16,Ark Little Rock,Y
2011,138,1139,1338,24,N,1,71,52,12,27,11,14,5,17,12,6,2,2,18,8,Butler,Y,1,Pittsburgh,Y
2011,136,1338,1421,25,N,1,74,59,8,19,16,25,22,28,18,12,4,1,16,1,Pittsburgh,Y,16,UNC Asheville,Y
2011,135,1427,1106,23,N,1,70,54,4,16,20,30,10,30,14,13,4,0,14,16,UT San Antonio,W,16,Alabama St,W
2011,144,1246,1326,22,N,1,62,48,6,17,12,14,7,25,11,11,3,11,18,4,Kentucky,W,1,Ohio St,W
2011,137,1326,1427,29,N,1,75,52,12,24,5,8,11,24,26,13,5,3,9,1,Ohio St,W,16,UT San Antonio,W
2011,135,1433,1425,20,N,1,59,59,9,24,10,15,17,23,11,9,5,3,24,11,VCU,Z,11,USC,Z
2011,137,1433,1207,18,N,1,74,44,12,25,26,39,8,22,14,6,7,4,16,11,VCU,Z,6,Georgetown,Z
2011,139,1433,1345,37,N,1,94,65,8,21,12,14,9,26,26,4,4,2,13,11,VCU,Z,3,Purdue,Z
2011,144,1433,1199,24,N,1,72,53,12,26,12,20,7,25,18,17,12,1,20,11,VCU,Z,10,Florida St,Z
2011,146,1433,1242,21,N,1,71,53,12,25,17,22,9,26,14,13,7,1,18,11,VCU,Z,1,Kansas,Z
2011,154,1163,1139,19,N,1,53,55,1,11,14,16,17,36,6,11,4,10,15,3,Connecticut,X,8,Butler,Y
2011,152,1139,1433,21,N,1,70,59,8,23,20,26,16,32,8,9,5,2,16,8,Butler,Y,11,VCU,Z
2011,136,1139,1330,22,N,1,60,54,7,26,9,11,18,14,11,15,8,1,21,8,Butler,Y,9,Old Dominion,Y
2011,143,1139,1458,19,N,1,61,45,5,18,18,26,10,27,7,14,8,2,19,8,Butler,Y,4,Wisconsin,Y
2011,145,1139,1196,24,N,1,74,60,9,33,17,27,16,25,8,10,2,1,20,8,Butler,Y,2,Florida,Y
2011,136,1140,1459,24,N,1,74,61,6,22,20,24,10,29,14,10,9,1,22,3,BYU,Y,14,Wofford,Y
2011,138,1140,1211,31,N,1,89,59,14,28,13,15,4,23,17,8,10,6,19,3,BYU,Y,11,Gonzaga,Y
2011,143,1196,1140,31,N,1,83,65,11,34,10,22,10,35,23,15,8,5,12,2,Florida,Y,3,BYU,Y
2011,136,1153,1281,29,N,1,78,54,4,11,16,22,13,23,14,11,3,2,15,6,Cincinnati,X,11,Missouri,X
2011,138,1163,1153,19,N,1,69,44,6,16,25,30,9,26,10,9,3,3,13,3,Connecticut,X,6,Cincinnati,X
2011,136,1163,1137,32,N,1,81,66,9,24,8,9,13,36,20,6,5,6,13,3,Connecticut,X,14,Bucknell,X
2011,143,1163,1361,27,N,1,74,57,8,16,12,16,9,26,13,9,5,3,16,3,Connecticut,X,2,San Diego St,X
2011,145,1163,1112,23,N,1,65,56,5,17,14,18,11,20,10,5,5,6,15,3,Connecticut,X,5,Arizona,X
2011,152,1163,1246,23,N,1,56,49,1,12,9,11,6,32,16,15,5,3,13,3,Connecticut,X,4,Kentucky,W
2011,136,1196,1364,29,N,1,79,53,8,23,13,17,9,26,22,12,11,2,15,2,Florida,Y,15,UC Santa Barbara,Y
2011,138,1196,1417,27,N,1,73,54,6,14,13,17,8,24,13,8,2,4,18,2,Florida,Y,7,UCLA,Y
2011,136,1211,1385,28,N,1,86,52,9,15,21,26,12,31,20,15,6,2,15,11,Gonzaga,Y,6,St John's,Y
2011,136,1243,1429,22,N,1,73,54,5,17,24,28,12,21,14,11,2,1,17,5,Kansas St,Y,12,Utah St,Y
2011,138,1458,1243,21,N,1,70,50,9,20,19,23,10,20,12,5,4,2,18,4,Wisconsin,Y,5,Kansas St,Y
2011,136,1246,1343,24,N,1,59,47,5,11,6,11,6,20,12,9,5,7,8,4,Kentucky,W,13,Princeton,W
2011,146,1246,1314,27,N,1,76,56,12,22,10,16,9,25,16,14,10,5,13,4,Kentucky,W,2,North Carolina,W
2011,136,1287,1257,21,N,1,62,57,9,19,11,18,17,24,11,18,12,1,13,13,Morehead St,Z,4,Louisville,Z
2011,144,1242,1350,30,N,1,77,63,9,19,8,10,15,28,20,9,7,3,14,1,Kansas,Z,12,Richmond,Z
2011,138,1350,1287,26,N,1,65,55,4,16,9,13,10,22,18,6,5,4,12,12,Richmond,Z,13,Morehead St,Z
2011,136,1350,1435,26,N,1,69,56,12,24,5,12,10,17,14,3,4,9,18,12,Richmond,Z,5,Vanderbilt,Z
2011,136,1361,1294,27,N,1,68,66,9,22,5,8,15,30,11,4,5,5,8,2,San Diego St,X,15,N Colorado,X
2011,138,1361,1396,28,N,1,71,65,6,11,9,9,13,29,13,13,6,6,14,2,San Diego St,X,7,Temple,X
2011,136,1396,1336,24,N,1,66,49,5,18,13,15,8,20,10,10,6,5,13,7,Temple,X,10,Penn St,X
2011,136,1417,1277,22,N,1,78,48,4,11,30,47,13,26,13,16,7,8,20,7,UCLA,Y,10,Michigan St,Y
2011,136,1458,1125,20,N,1,72,40,12,22,20,25,6,27,13,13,3,2,17,4,Wisconsin,Y,13,Belmont,Y
2011,137,1112,1272,23,N,1,77,50,5,19,26,31,8,21,11,14,8,2,21,5,Arizona,X,12,Memphis,X
2011,139,1112,1400,24,N,1,70,54,8,14,14,22,11,21,17,12,8,2,20,5,Arizona,X,4,Texas,X
2011,143,1112,1181,34,N,1,93,63,9,15,16,21,16,24,15,12,7,3,21,5,Arizona,X,1,Duke,X
2011,137,1181,1214,32,N,1,87,60,9,19,14,16,9,29,17,9,9,4,11,1,Duke,X,16,Hampton,X
2011,139,1181,1276,25,N,1,73,49,5,20,18,25,10,23,12,11,1,2,18,1,Duke,X,8,Michigan,X
2011,137,1199,1401,20,N,1,57,43,4,15,13,20,6,29,14,13,6,10,17,10,Florida St,Z,7,Texas A&M,Z
2011,139,1199,1323,22,N,1,71,48,9,19,18,25,9,31,15,12,2,9,18,10,Florida St,Z,2,Notre Dame,Z
2011,137,1206,1437,21,N,1,61,52,4,14,15,24,12,24,12,9,3,1,15,8,George Mason,W,9,Villanova,W
2011,139,1326,1206,36,N,1,98,59,16,26,10,18,11,22,23,9,8,1,11,1,Ohio St,W,8,George Mason,W
2011,137,1228,1424,28,N,1,73,47,7,13,10,14,5,28,21,15,3,2,17,9,Illinois,Z,8,UNLV,Z
2011,139,1242,1228,27,N,1,73,52,4,12,15,20,7,29,17,12,5,2,11,1,Kansas,Z,9,Illinois,Z
2011,137,1242,1131,29,N,1,72,57,9,20,5,8,11,29,19,14,5,1,13,1,Kansas,Z,16,Boston Univ,Z
2011,137,1266,1462,24,N,1,66,45,5,12,13,19,5,21,13,15,6,2,18,11,Marquette,W,6,Xavier,W
2011,139,1266,1393,21,N,1,66,51,5,11,19,23,12,18,15,14,11,1,13,11,Marquette,W,3,Syracuse,W
2011,144,1314,1266,31,N,1,81,74,5,16,14,21,22,26,15,7,11,8,16,2,North Carolina,W,11,Marquette,W
2011,137,1276,1397,33,N,1,75,64,9,26,0,1,12,24,20,11,5,2,17,8,Michigan,X,9,Tennessee,X
2011,137,1314,1254,34,N,1,102,67,3,17,31,42,12,42,21,18,3,10,19,2,North Carolina,W,15,LIU Brooklyn,W
2011,139,1314,1449,31,N,1,86,66,6,12,18,23,12,25,18,9,7,5,9,2,North Carolina,W,7,Washington,W
2011,137,1323,1103,21,N,1,69,47,7,17,20,26,6,35,16,14,5,5,11,2,Notre Dame,Z,15,Akron,Z
2011,137,1345,1389,23,N,1,65,54,5,15,14,17,14,33,12,16,7,3,13,3,Purdue,Z,14,St Peter's,Z
2011,137,1393,1232,23,N,1,77,44,7,16,24,31,9,26,17,15,8,4,16,3,Syracuse,W,14,Indiana St,W
2011,137,1400,1324,30,N,1,85,63,4,9,21,26,15,27,14,10,4,9,14,4,Texas,X,13,Oakland,X
2011,137,1449,1208,26,N,1,68,60,4,18,12,14,11,18,10,5,6,1,19,7,Washington,W,10,Georgia,W
2012,134,1140,1233,30,N,1,78,62,7,20,11,20,10,33,21,20,9,7,14,14,BYU,Z,14,Iona,Z
2012,143,1196,1266,24,N,1,68,59,7,27,13,15,10,32,15,11,5,9,15,7,Florida,Z,3,Marquette,Z
2012,136,1266,1140,30,N,1,88,66,9,20,19,26,16,32,19,16,7,3,20,3,Marquette,Z,14,BYU,Z
2012,134,1443,1290,19,N,1,59,62,2,16,19,33,26,34,10,28,7,9,18,16,WKU,Y,16,MS Valley St,Y
2012,136,1246,1443,30,N,1,81,54,3,10,18,25,9,30,14,12,2,9,14,1,Kentucky,Y,16,WKU,Y
2012,135,1378,1143,28,N,1,65,49,5,15,4,8,5,27,15,11,3,4,14,12,South Florida,X,12,California,X
2012,137,1378,1396,17,N,1,58,50,8,17,16,21,14,23,7,12,10,1,16,12,South Florida,X,5,Temple,X
2012,144,1314,1325,26,N,1,73,65,7,22,14,24,22,41,18,24,4,8,13,1,North Carolina,X,13,Ohio,X
2012,139,1325,1378,17,N,1,62,43,9,18,19,25,7,18,10,9,9,1,19,13,Ohio,X,12,South Florida,X
2012,135,1436,1249,25,N,1,71,50,4,11,17,24,9,25,16,5,3,3,19,16,Vermont,X,16,Lamar,X
2012,146,1242,1314,29,N,1,80,63,4,14,18,24,11,30,14,8,9,3,16,2,Kansas,X,1,North Carolina,X
2012,137,1314,1436,27,N,1,77,65,5,18,18,24,15,22,14,11,14,6,10,1,North Carolina,X,16,Vermont,X
2012,136,1124,1355,23,N,1,68,52,8,20,14,20,12,23,9,12,6,2,16,3,Baylor,Y,14,S Dakota St,Y
2012,138,1124,1160,28,N,1,80,64,11,20,13,18,17,24,15,11,9,4,12,3,Baylor,Y,11,Colorado,Y
2012,144,1124,1462,29,N,1,75,57,5,15,12,14,10,25,21,13,7,3,17,3,Baylor,Y,10,Xavier,Y
2012,146,1246,1124,24,N,1,82,45,4,9,30,44,8,24,15,13,9,9,19,1,Kentucky,Y,3,Baylor,Y
2012,136,1160,1424,22,N,1,68,48,7,12,17,27,9,37,12,23,4,3,18,11,Colorado,Y,6,UNLV,Y
2012,136,1211,1452,28,N,1,77,50,9,17,12,16,6,25,15,10,9,2,25,7,Gonzaga,W,10,West Virginia,W
2012,152,1242,1326,25,N,1,64,56,3,11,11,14,12,30,14,17,5,8,15,2,Kansas,X,2,Ohio St,W
2012,138,1326,1211,25,N,1,73,53,9,24,14,18,9,22,13,11,6,4,17,2,Ohio St,W,7,Gonzaga,W
2012,136,1231,1308,32,N,1,79,54,7,13,8,10,7,14,15,12,12,0,12,4,Indiana,Y,13,New Mexico St,Y
2012,138,1231,1433,24,N,1,63,46,6,13,9,11,8,28,13,22,6,2,13,4,Indiana,Y,12,VCU,Y
2012,144,1246,1231,31,N,1,102,64,5,10,35,37,15,24,12,6,3,4,18,1,Kentucky,Y,4,Indiana,Y
2012,136,1235,1163,26,N,1,77,54,6,16,19,20,12,29,10,11,2,4,15,8,Iowa St,Y,9,Connecticut,Y
2012,138,1246,1235,31,N,1,87,56,10,20,15,22,12,28,19,11,2,5,19,1,Kentucky,Y,8,Iowa St,Y
2012,136,1243,1379,21,N,1,70,42,2,12,26,34,5,26,12,11,4,7,18,8,Kansas St,W,9,Southern Miss,W
2012,145,1326,1393,21,N,1,77,51,4,13,31,42,14,25,10,12,4,3,20,2,Ohio St,W,1,Syracuse,W
2012,138,1393,1243,23,N,1,75,45,6,9,23,29,9,23,13,14,6,8,18,1,Syracuse,W,8,Kansas St,W
2012,152,1246,1257,28,N,1,69,49,2,7,11,20,6,27,9,14,7,7,14,1,Kentucky,Y,4,Louisville,Z
2012,154,1246,1242,23,N,1,67,56,6,14,15,21,12,31,12,11,4,11,15,1,Kentucky,Y,2,Kansas,X
2012,136,1257,1172,21,N,1,69,52,1,5,26,36,13,27,8,10,5,4,19,4,Louisville,Z,13,Davidson,Z
2012,138,1257,1307,22,N,1,59,48,7,15,8,12,7,18,9,11,9,5,14,4,Louisville,Z,5,New Mexico,Z
2012,143,1257,1277,21,N,1,57,55,9,23,6,11,11,28,15,10,9,7,11,4,Louisville,Z,1,Michigan St,Z
2012,145,1257,1196,27,N,1,72,60,6,16,12,15,8,22,11,6,6,3,21,4,Louisville,Z,7,Florida,Z
2012,138,1266,1293,21,N,1,62,55,4,15,16,21,5,31,11,12,7,4,11,3,Marquette,Z,6,Murray St,Z
2012,136,1293,1161,20,N,1,58,51,5,17,13,26,10,22,9,8,9,5,8,6,Murray St,Z,11,Colorado St,Z
2012,136,1307,1253,25,N,1,75,50,7,21,18,24,7,24,19,14,6,7,16,5,New Mexico,Z,12,Long Beach St,Z
2012,136,1326,1259,26,N,1,78,58,5,14,21,26,16,33,11,18,6,8,19,2,Ohio St,W,15,Loyola MD,W
2012,143,1326,1153,27,N,1,81,56,8,17,19,27,12,23,14,11,13,1,11,2,Ohio St,W,6,Cincinnati,W
2012,136,1393,1421,25,N,1,72,56,5,23,17,24,15,18,16,9,5,5,15,1,Syracuse,W,16,UNC Asheville,W
2012,143,1393,1458,27,N,1,64,49,5,9,5,9,7,19,5,6,4,1,13,1,Syracuse,W,4,Wisconsin,W
2012,136,1433,1455,25,N,1,62,59,6,23,6,9,10,27,9,11,8,3,12,12,VCU,Y,5,Wichita St,Y
2012,136,1435,1217,25,N,1,79,46,8,18,21,30,10,25,13,16,8,5,18,5,Vanderbilt,W,12,Harvard,W
2012,138,1458,1435,23,N,1,60,55,10,33,4,8,10,20,13,8,4,1,16,4,Wisconsin,W,5,Vanderbilt,W
2012,136,1458,1285,23,N,1,73,48,10,19,17,19,11,26,15,10,3,8,15,4,Wisconsin,W,13,Montana,W
2012,137,1153,1400,27,N,1,65,59,3,16,8,16,12,28,17,9,4,4,16,6,Cincinnati,W,11,Texas,W
2012,139,1153,1199,19,N,1,62,50,5,15,19,23,10,23,13,15,13,5,18,6,Cincinnati,W,3,Florida St,W
2012,137,1166,1104,22,N,1,58,50,9,21,5,13,7,24,14,7,4,3,11,8,Creighton,X,9,Alabama,X
2012,139,1314,1166,33,N,1,87,65,8,16,13,19,11,33,16,9,4,9,8,1,North Carolina,X,8,Creighton,X
2012,137,1196,1438,28,N,1,71,53,4,23,11,17,9,30,11,12,6,0,10,7,Florida,Z,10,Virginia,Z
2012,139,1196,1313,28,N,1,84,53,10,28,18,25,13,35,13,13,4,4,12,7,Florida,Z,15,Norfolk St,Z
2012,137,1199,1382,24,N,1,66,53,7,19,11,14,9,22,13,11,9,9,14,3,Florida St,W,14,St Bonaventure,W
2012,137,1207,1125,30,N,1,74,49,5,12,9,13,7,25,14,12,2,3,10,3,Georgetown,X,14,Belmont,X
2012,144,1242,1301,24,N,1,60,64,1,14,11,20,20,30,13,14,9,11,14,2,Kansas,X,11,NC State,X
2012,139,1301,1207,20,N,1,66,54,7,15,19,31,17,24,11,10,4,3,14,11,NC State,X,3,Georgetown,X
2012,137,1242,1178,23,N,1,65,50,5,16,14,23,7,33,12,14,6,5,17,2,Kansas,X,15,Detroit,X
2012,139,1242,1345,21,N,1,63,62,6,24,15,23,21,23,10,7,6,4,18,2,Kansas,X,10,Purdue,X
2012,137,1250,1181,22,N,1,75,52,6,18,25,37,9,25,12,8,7,1,22,15,Lehigh,Y,2,Duke,Y
2012,139,1462,1250,24,N,1,70,54,7,15,15,21,12,31,8,14,2,6,15,10,Xavier,Y,15,Lehigh,Y
2012,137,1277,1254,40,N,1,89,68,3,9,6,9,15,28,21,12,6,0,17,1,Michigan St,Z,16,LIU Brooklyn,Z
2012,139,1277,1387,25,N,1,65,46,4,10,11,17,5,27,12,11,2,1,19,1,Michigan St,Z,9,St Louis,Z
2012,137,1301,1361,31,N,1,79,53,3,9,14,21,6,32,13,10,3,3,13,11,NC State,X,6,San Diego St,X
2012,137,1313,1281,32,N,1,86,59,10,19,12,18,14,23,14,11,2,3,20,15,Norfolk St,Z,2,Missouri,Z
2012,137,1325,1276,22,N,1,65,43,6,16,15,17,4,22,13,9,6,2,12,13,Ohio,X,4,Michigan,X
2012,137,1345,1388,26,N,1,72,57,5,16,15,18,7,25,7,10,7,2,17,10,Purdue,X,7,St Mary's CA,X
2012,137,1387,1272,21,N,1,61,46,5,13,14,18,8,26,7,17,6,1,12,9,St Louis,Z,8,Memphis,Z
2012,137,1462,1323,22,N,1,67,44,5,10,18,27,10,20,11,10,6,1,14,10,Xavier,Y,7,Notre Dame,Y
2013,134,1299,1251,27,N,1,73,52,8,18,11,19,6,27,10,8,6,4,19,16,NC A&T,Y,16,Liberty,Y
2013,136,1257,1299,31,N,1,79,54,4,16,13,22,12,19,14,16,20,2,13,1,Louisville,Y,16,NC A&T,Y
2013,134,1388,1292,21,N,1,67,46,8,14,17,25,8,25,9,7,3,0,15,11,St Mary's CA,Y,11,MTSU,Y
2013,138,1277,1272,26,N,1,70,52,4,16,14,22,14,35,14,18,10,7,14,3,Michigan St,Y,6,Memphis,Y
2013,136,1272,1388,20,N,1,54,49,5,15,9,18,10,25,12,15,9,12,18,6,Memphis,Y,11,St Mary's CA,Y
2013,135,1241,1254,26,N,1,68,56,8,23,8,12,14,25,17,11,3,10,16,16,James Madison,W,16,LIU Brooklyn,W
2013,143,1393,1231,21,N,1,61,48,4,10,15,20,7,25,4,14,11,11,17,4,Syracuse,W,1,Indiana,W
2013,137,1231,1241,29,N,1,83,55,9,23,16,21,12,26,17,9,3,3,8,1,Indiana,W,16,James Madison,W
2013,135,1247,1129,31,N,1,80,49,11,21,7,12,3,19,16,10,4,1,16,13,La Salle,Z,13,Boise St,Z
2013,137,1247,1243,21,N,1,63,49,7,18,14,16,8,22,12,8,4,5,13,13,La Salle,Z,4,Kansas St,Z
